City,Temperature,Humidity,Pressure,Datetime
Dar es Salaam,22.88,96,1011,2026-03-26 09:01:23
Kampala,17.03,95,1013,2026-03-26 09:01:23
Harare,16.57,92,1017,2026-03-26 09:01:23
Dakar,19.58,87,1011,2026-03-26 09:01:23
Tripoli,10.92,58,1014,2026-03-26 09:01:23
Mumbai,32.99,38,1012,2026-03-26 10:01:03
Delhi,29.05,45,1013,2026-03-26 10:01:03
Bangalore,28.61,49,1014,2026-03-26 10:01:03
Chennai,30.0,73,1013,2026-03-26 10:01:03
Kolkata,29.97,74,1012,2026-03-26 10:01:04
Hyderabad,30.23,48,1013,2026-03-26 10:01:04
London,2.84,82,1019,2026-03-26 10:01:04
Manchester,0.64,87,1020,2026-03-26 10:01:04
Paris,2.92,87,1018,2026-03-26 10:01:04
Berlin,2.51,87,1006,2026-03-26 10:01:05
Madrid,5.78,61,1019,2026-03-26 10:01:05
Rome,15.21,71,1021,2026-03-26 10:01:06
Amsterdam,3.6,71,1013,2026-03-26 10:01:06
Brussels,2.13,91,1015,2026-03-26 10:01:07
Vienna,5.47,87,1001,2026-03-26 10:01:07
Zurich,1.06,91,1010,2026-03-26 10:01:07
Stockholm,2.23,88,988,2026-03-26 10:01:08
Oslo,4.03,65,987,2026-03-26 10:01:09
Copenhagen,5.01,78,997,2026-03-26 10:01:09
Helsinki,3.43,88,993,2026-03-26 10:01:10
New York,7.09,75,1021,2026-03-26 10:01:10
Los Angeles,17.12,84,1014,2026-03-26 10:01:10
Chicago,16.75,63,1010,2026-03-26 10:01:10
Houston,21.5,87,1017,2026-03-26 10:01:11
Phoenix,29.75,19,1009,2026-03-26 10:01:11
San Antonio,22.47,77,1016,2026-03-26 10:01:11
San Diego,16.82,86,1015,2026-03-26 10:01:11
Dallas,22.77,69,1015,2026-03-26 10:01:12
San Jose,15.5,68,1018,2026-03-26 10:01:13
San Francisco,13.82,69,1018,2026-03-26 10:01:13
Toronto,3.19,80,1010,2026-03-26 10:01:13
Vancouver,5.93,74,1022,2026-03-26 10:01:13
Montreal,-5.0,90,1015,2026-03-26 10:01:14
Mexico City,15.53,51,1018,2026-03-26 10:01:15
Guadalajara,22.87,46,1015,2026-03-26 10:01:15
Tokyo,12.4,91,1011,2026-03-26 10:01:15
Osaka,16.53,61,1010,2026-03-26 10:01:15
Seoul,15.76,51,1015,2026-03-26 10:01:16
Busan,17.99,45,1014,2026-03-26 10:01:17
Beijing,19.94,30,1014,2026-03-26 10:01:17
Shanghai,16.92,48,1017,2026-03-26 10:01:17
Shenzhen,22.69,97,1013,2026-03-26 10:01:18
Guangzhou,27.49,57,1012,2026-03-26 10:01:18
Bangkok,34.74,57,1011,2026-03-26 10:01:19
Jakarta,28.58,85,1010,2026-03-26 10:01:19
Manila,31.75,65,1010,2026-03-26 10:01:19
Singapore,31.51,57,1010,2026-03-26 10:01:20
Kuala Lumpur,32.51,59,1009,2026-03-26 10:01:20
Dubai,23.54,77,1008,2026-03-26 10:01:20
Abu Dhabi,24.39,80,1007,2026-03-26 10:01:21
Riyadh,21.07,72,1003,2026-03-26 10:01:22
Doha,23.97,91,1005,2026-03-26 10:01:22
Istanbul,7.66,80,1007,2026-03-26 10:01:22
Sydney,28.46,54,1004,2026-03-26 10:01:22
Melbourne,22.23,85,1020,2026-03-26 10:01:23
Brisbane,32.32,53,1008,2026-03-26 10:01:23
Perth,27.12,50,1016,2026-03-26 10:01:23
Auckland,17.59,76,1013,2026-03-26 10:01:23
Wellington,15.87,90,1017,2026-03-26 10:01:23
Sao Paulo,21.39,91,1018,2026-03-26 10:01:25
Rio de Janeiro,24.31,89,1014,2026-03-26 10:01:25
Buenos Aires,18.27,77,1017,2026-03-26 10:01:26
Santiago,18.48,63,1013,2026-03-26 10:01:26
Lima,23.83,77,1012,2026-03-26 10:01:26
Bogota,14.49,91,1017,2026-03-26 10:01:26
Cape Town,15.38,87,1014,2026-03-26 10:01:26
Johannesburg,15.0,94,1018,2026-03-26 10:01:26
Cairo,11.42,82,1004,2026-03-26 10:01:27
Lagos,26.99,82,1008,2026-03-26 10:01:27
Nairobi,16.93,88,1015,2026-03-26 10:01:27
Casablanca,15.19,93,1011,2026-03-26 10:01:28
Accra,26.67,84,1008,2026-03-26 10:01:29
Addis Ababa,14.23,77,1015,2026-03-26 10:01:29
Algiers,12.12,44,1015,2026-03-26 10:01:29
Tunis,13.95,38,1012,2026-03-26 10:01:30
Athens,9.17,69,1006,2026-03-26 10:01:31
Budapest,8.08,78,998,2026-03-26 10:01:31
Prague,3.7,82,1005,2026-03-26 10:01:31
Warsaw,6.05,86,1001,2026-03-26 10:01:31
Lisbon,12.83,77,1015,2026-03-26 10:01:32
Karachi,24.9,73,1014,2026-03-26 10:01:32
Dhaka,27.99,69,1013,2026-03-26 10:01:32
Colombo,27.94,77,1012,2026-03-26 10:01:32
Kathmandu,20.12,60,1015,2026-03-26 10:01:32
Tashkent,18.41,26,1010,2026-03-26 10:01:33
Seattle,4.8,85,1026,2026-03-26 10:01:33
Boston,5.4,69,1022,2026-03-26 10:01:33
Philadelphia,8.77,65,1021,2026-03-26 10:01:33
Detroit,11.98,53,1010,2026-03-26 10:01:33
Anchorage,-3.32,45,1021,2026-03-26 10:01:33
Quito,9.53,94,1017,2026-03-26 10:01:34
La Paz,8.99,100,1018,2026-03-26 10:01:34
Montevideo,15.41,86,1017,2026-03-26 10:01:34
Asuncion,25.14,88,1013,2026-03-26 10:01:34
Caracas,21.29,75,1015,2026-03-26 10:01:34
Dar es Salaam,24.21,94,1012,2026-03-26 10:01:35
Kampala,18.12,92,1013,2026-03-26 10:01:35
Harare,16.57,92,1017,2026-03-26 10:01:36
Dakar,19.58,88,1011,2026-03-26 10:01:36
Tripoli,10.92,54,1013,2026-03-26 10:01:36
Mumbai,33.99,46,1012,2026-03-26 12:01:10
Delhi,32.05,31,1012,2026-03-26 12:01:10
Bangalore,31.28,34,1012,2026-03-26 12:01:10
Chennai,31.5,62,1012,2026-03-26 12:01:10
Kolkata,31.97,62,1011,2026-03-26 12:01:10
Hyderabad,32.23,35,1012,2026-03-26 12:01:10
London,2.06,85,1020,2026-03-26 12:01:11
Manchester,-0.31,89,1021,2026-03-26 12:01:11
Paris,3.85,85,1019,2026-03-26 12:01:11
Berlin,2.94,87,1007,2026-03-26 12:01:11
Madrid,4.7,64,1018,2026-03-26 12:01:11
Rome,13.85,76,1021,2026-03-26 12:01:11
Amsterdam,3.0,81,1014,2026-03-26 12:01:12
Brussels,2.63,90,1017,2026-03-26 12:01:12
Vienna,4.8,89,1003,2026-03-26 12:01:12
Zurich,1.75,90,1011,2026-03-26 12:01:12
Stockholm,3.14,92,988,2026-03-26 12:01:13
Oslo,4.79,61,990,2026-03-26 12:01:13
Copenhagen,5.49,73,999,2026-03-26 12:01:13
Helsinki,4.16,83,995,2026-03-26 12:01:14
New York,7.43,75,1018,2026-03-26 12:01:14
Los Angeles,15.66,91,1014,2026-03-26 12:01:14
Chicago,15.08,69,1009,2026-03-26 12:01:14
Houston,20.97,92,1018,2026-03-26 12:01:14
Phoenix,27.18,19,1010,2026-03-26 12:01:14
San Antonio,21.21,82,1017,2026-03-26 12:01:15
San Diego,16.34,88,1014,2026-03-26 12:01:15
Dallas,22.04,71,1015,2026-03-26 12:01:15
San Jose,13.39,72,1018,2026-03-26 12:01:15
San Francisco,12.12,76,1018,2026-03-26 12:01:15
Toronto,3.1,81,1008,2026-03-26 12:01:16
Vancouver,5.31,77,1023,2026-03-26 12:01:16
Montreal,-4.8,91,1012,2026-03-26 12:01:16
Mexico City,14.97,51,1017,2026-03-26 12:01:16
Guadalajara,20.87,40,1015,2026-03-26 12:01:16
Tokyo,12.48,89,1010,2026-03-26 12:01:16
Osaka,16.53,59,1011,2026-03-26 12:01:16
Seoul,17.76,36,1014,2026-03-26 12:01:17
Busan,16.99,45,1013,2026-03-26 12:01:17
Beijing,23.94,27,1012,2026-03-26 12:01:17
Shanghai,15.92,48,1015,2026-03-26 12:01:17
Shenzhen,25.92,69,1011,2026-03-26 12:01:17
Guangzhou,28.65,48,1010,2026-03-26 12:01:17
Bangkok,37.28,49,1009,2026-03-26 12:01:17
Jakarta,29.9,66,1008,2026-03-26 12:01:18
Manila,32.88,63,1009,2026-03-26 12:01:18
Singapore,32.26,56,1008,2026-03-26 12:01:18
Kuala Lumpur,31.79,43,1008,2026-03-26 12:01:18
Dubai,26.56,66,1009,2026-03-26 12:01:18
Abu Dhabi,26.46,74,1008,2026-03-26 12:01:19
Riyadh,25.27,58,1003,2026-03-26 12:01:19
Doha,25.38,78,1005,2026-03-26 12:01:19
Istanbul,9.55,76,1007,2026-03-26 12:01:19
Sydney,23.73,80,1005,2026-03-26 12:01:19
Melbourne,21.56,86,1019,2026-03-26 12:01:19
Brisbane,29.82,65,1008,2026-03-26 12:01:19
Perth,28.75,48,1016,2026-03-26 12:01:20
Auckland,17.7,76,1013,2026-03-26 12:01:20
Wellington,15.87,92,1016,2026-03-26 12:01:20
Sao Paulo,21.46,89,1018,2026-03-26 12:01:20
Rio de Janeiro,24.31,87,1014,2026-03-26 12:01:20
Buenos Aires,17.44,84,1017,2026-03-26 12:01:20
Santiago,17.32,67,1014,2026-03-26 12:01:21
Lima,23.28,82,1011,2026-03-26 12:01:21
Bogota,13.75,95,1017,2026-03-26 12:01:21
Cape Town,16.8,85,1014,2026-03-26 12:01:21
Johannesburg,18.64,87,1018,2026-03-26 12:01:21
Cairo,12.42,76,1005,2026-03-26 12:01:21
Lagos,28.05,79,1010,2026-03-26 12:01:22
Nairobi,19.93,73,1015,2026-03-26 12:01:22
Casablanca,15.19,87,1010,2026-03-26 12:01:22
Accra,26.23,94,1009,2026-03-26 12:01:22
Addis Ababa,19.98,35,1015,2026-03-26 12:01:22
Algiers,11.57,44,1015,2026-03-26 12:01:22
Tunis,16.39,40,1012,2026-03-26 12:01:22
Athens,13.46,58,1007,2026-03-26 12:01:23
Budapest,8.38,73,998,2026-03-26 12:01:23
Prague,3.86,81,1006,2026-03-26 12:01:23
Warsaw,6.59,82,1002,2026-03-26 12:01:23
Lisbon,12.07,81,1016,2026-03-26 12:01:23
Karachi,29.9,39,1014,2026-03-26 12:01:23
Dhaka,29.99,58,1011,2026-03-26 12:01:24
Colombo,31.69,65,1010,2026-03-26 12:01:24
Kathmandu,22.12,49,1013,2026-03-26 12:01:24
Tashkent,22.1,20,1010,2026-03-26 12:01:24
Seattle,4.41,85,1027,2026-03-26 12:01:24
Boston,5.07,80,1019,2026-03-26 12:01:24
Philadelphia,9.07,72,1018,2026-03-26 12:01:25
Detroit,11.39,67,1009,2026-03-26 12:01:25
Anchorage,-8.56,62,1022,2026-03-26 12:01:25
Quito,10.53,100,1014,2026-03-26 12:01:25
La Paz,7.99,93,1017,2026-03-26 12:01:25
Montevideo,14.85,83,1017,2026-03-26 12:01:25
Asuncion,24.03,92,1012,2026-03-26 12:01:26
Caracas,20.38,79,1013,2026-03-26 12:01:26
Dar es Salaam,26.37,83,1013,2026-03-26 12:01:26
Kampala,21.74,77,1014,2026-03-26 12:01:26
Harare,21.01,80,1017,2026-03-26 12:01:26
Dakar,19.58,87,1011,2026-03-26 12:01:26
Tripoli,12.92,44,1013,2026-03-26 12:01:27
Mumbai,34.99,46,1011,2026-03-26 13:03:29
Delhi,33.05,24,1011,2026-03-26 13:03:30
Bangalore,32.52,28,1011,2026-03-26 13:03:30
Chennai,32.0,59,1012,2026-03-26 13:03:30
Kolkata,31.97,62,1008,2026-03-26 13:03:30
Hyderabad,35.23,28,1011,2026-03-26 13:03:30
London,3.16,84,1021,2026-03-26 13:03:31
Manchester,0.64,87,1022,2026-03-26 13:03:31
Paris,4.82,83,1020,2026-03-26 13:03:31
Berlin,4.35,83,1007,2026-03-26 13:03:31
Madrid,5.73,60,1021,2026-03-26 13:03:31
Rome,13.33,79,1021,2026-03-26 13:03:32
Amsterdam,3.48,79,1015,2026-03-26 13:03:32
Brussels,3.15,91,1018,2026-03-26 13:03:32
Vienna,5.01,88,1003,2026-03-26 13:03:32
Zurich,1.75,90,1013,2026-03-26 13:03:32
Stockholm,3.21,92,989,2026-03-26 13:03:33
Oslo,6.11,55,992,2026-03-26 13:03:33
Copenhagen,5.3,75,1000,2026-03-26 13:03:33
Helsinki,4.35,83,997,2026-03-26 13:03:33
New York,7.63,77,1018,2026-03-26 13:03:34
Los Angeles,15.48,89,1014,2026-03-26 13:03:34
Chicago,14.29,71,1009,2026-03-26 13:03:34
Houston,20.55,93,1017,2026-03-26 13:03:34
Phoenix,26.54,18,1010,2026-03-26 13:03:34
San Antonio,21.08,83,1016,2026-03-26 13:03:35
San Diego,16.04,90,1014,2026-03-26 13:03:35
Dallas,21.12,75,1015,2026-03-26 13:03:35
San Jose,12.39,74,1018,2026-03-26 13:03:35
San Francisco,11.73,79,1018,2026-03-26 13:03:36
Toronto,2.38,83,1009,2026-03-26 13:03:36
Vancouver,4.87,80,1024,2026-03-26 13:03:36
Montreal,-4.85,91,1011,2026-03-26 13:03:36
Mexico City,12.75,58,1017,2026-03-26 13:03:37
Guadalajara,19.87,42,1015,2026-03-26 13:03:37
Tokyo,12.86,88,1011,2026-03-26 13:03:37
Osaka,15.35,57,1011,2026-03-26 13:03:37
Seoul,16.76,42,1013,2026-03-26 13:03:38
Busan,15.99,51,1013,2026-03-26 13:03:38
Beijing,23.94,29,1010,2026-03-26 13:03:38
Shanghai,16.92,45,1015,2026-03-26 13:03:38
Shenzhen,23.27,95,1010,2026-03-26 13:03:39
Guangzhou,28.88,53,1009,2026-03-26 13:03:39
Bangkok,37.27,48,1007,2026-03-26 13:03:39
Jakarta,30.26,64,1008,2026-03-26 13:03:40
Manila,32.35,66,1008,2026-03-26 13:03:40
Singapore,31.68,58,1008,2026-03-26 13:03:40
Kuala Lumpur,31.79,45,1007,2026-03-26 13:03:41
Dubai,27.51,61,1010,2026-03-26 13:03:41
Abu Dhabi,26.46,74,1008,2026-03-26 13:03:41
Riyadh,27.98,45,1001,2026-03-26 13:03:42
Doha,25.97,76,1004,2026-03-26 13:03:43
Istanbul,9.55,76,1008,2026-03-26 13:03:43
Sydney,21.72,84,1004,2026-03-26 13:03:43
Melbourne,20.83,89,1019,2026-03-26 13:03:44
Brisbane,28.07,73,1008,2026-03-26 13:03:44
Perth,29.36,47,1016,2026-03-26 13:03:44
Auckland,18.22,76,1013,2026-03-26 13:03:44
Wellington,15.87,89,1016,2026-03-26 13:03:45
Sao Paulo,21.23,90,1017,2026-03-26 13:03:45
Rio de Janeiro,23.99,88,1013,2026-03-26 13:03:45
Buenos Aires,16.7,87,1017,2026-03-26 13:03:46
Santiago,17.91,71,1013,2026-03-26 13:03:47
Lima,22.72,83,1011,2026-03-26 13:03:47
Bogota,13.75,97,1016,2026-03-26 13:03:47
Cape Town,19.71,77,1014,2026-03-26 13:03:48
Johannesburg,21.91,81,1018,2026-03-26 13:03:48
Cairo,13.42,76,1006,2026-03-26 13:03:49
Lagos,29.56,69,1011,2026-03-26 13:03:50
Nairobi,19.62,77,1016,2026-03-26 13:03:50
Casablanca,15.19,82,1011,2026-03-26 13:03:51
Accra,26.23,94,1010,2026-03-26 13:03:51
Addis Ababa,19.79,42,1015,2026-03-26 13:03:51
Algiers,11.57,45,1015,2026-03-26 13:03:51
Tunis,16.39,40,1012,2026-03-26 13:03:52
Athens,15.97,44,1007,2026-03-26 13:03:52
Budapest,8.73,75,998,2026-03-26 13:03:52
Prague,4.59,79,1008,2026-03-26 13:03:52
Warsaw,6.71,79,1003,2026-03-26 13:03:53
Lisbon,14.27,67,1016,2026-03-26 13:03:53
Karachi,30.9,35,1014,2026-03-26 13:03:53
Dhaka,30.99,58,1008,2026-03-26 13:03:54
Colombo,32.24,64,1009,2026-03-26 13:03:54
Kathmandu,23.12,43,1012,2026-03-26 13:03:55
Tashkent,23.2,18,1010,2026-03-26 13:03:56
Seattle,4.22,85,1027,2026-03-26 13:03:56
Boston,5.0,84,1016,2026-03-26 13:03:56
Philadelphia,9.34,75,1017,2026-03-26 13:03:57
Detroit,11.6,69,1009,2026-03-26 13:03:57
Anchorage,-10.3,68,1021,2026-03-26 13:03:58
Quito,10.53,96,1015,2026-03-26 13:04:01
La Paz,6.99,100,1017,2026-03-26 13:04:02
Montevideo,14.29,85,1017,2026-03-26 13:04:02
Asuncion,24.03,93,1012,2026-03-26 13:04:02
Caracas,19.82,78,1014,2026-03-26 13:04:03
Dar es Salaam,28.26,75,1013,2026-03-26 13:04:03
Kampala,22.08,71,1014,2026-03-26 13:04:04
Harare,22.12,75,1017,2026-03-26 13:04:05
Dakar,19.58,87,1012,2026-03-26 13:04:05
Tripoli,15.92,36,1013,2026-03-26 13:04:05
Mumbai,34.99,49,1010,2026-03-26 14:01:15
Delhi,34.05,22,1010,2026-03-26 14:01:16
Bangalore,33.31,24,1010,2026-03-26 14:01:16
Chennai,31.69,60,1011,2026-03-26 14:01:20
Kolkata,31.97,62,1008,2026-03-26 14:01:20
Hyderabad,34.23,27,1009,2026-03-26 14:01:21
London,4.89,76,1021,2026-03-26 14:01:22
Manchester,2.23,89,1022,2026-03-26 14:01:24
Paris,6.27,77,1021,2026-03-26 14:01:27
Berlin,5.19,78,1008,2026-03-26 14:01:27
Madrid,7.15,55,1019,2026-03-26 14:01:28
Rome,12.57,82,1020,2026-03-26 14:01:29
Amsterdam,4.94,70,1016,2026-03-26 14:01:30
Brussels,4.57,88,1018,2026-03-26 14:01:30
Vienna,4.96,88,1002,2026-03-26 14:01:33
Stockholm,3.98,87,991,2026-03-26 14:02:02
Oslo,6.14,55,991,2026-03-26 14:02:05
Copenhagen,5.3,72,1001,2026-03-26 14:02:05
Helsinki,5.06,79,997,2026-03-26 14:02:06
New York,7.98,79,1017,2026-03-26 14:02:07
Los Angeles,15.91,88,1014,2026-03-26 14:02:08
Chicago,13.71,74,1008,2026-03-26 14:02:10
Houston,20.16,93,1017,2026-03-26 14:02:10
Phoenix,24.79,21,1011,2026-03-26 14:02:12
San Antonio,20.93,84,1016,2026-03-26 14:02:15
San Diego,16.14,90,1014,2026-03-26 14:02:15
Dallas,20.53,77,1015,2026-03-26 14:02:16
San Jose,11.24,78,1019,2026-03-26 14:02:18
San Francisco,11.41,75,1018,2026-03-26 14:02:18
Toronto,1.59,85,1008,2026-03-26 14:02:18
Vancouver,4.46,80,1026,2026-03-26 14:02:19
Montreal,-4.62,91,1010,2026-03-26 14:02:19
Mexico City,11.64,66,1017,2026-03-26 14:02:20
Guadalajara,16.87,51,1015,2026-03-26 14:02:20
Tokyo,12.66,86,1011,2026-03-26 14:02:22
Osaka,15.35,51,1009,2026-03-26 14:02:23
Seoul,14.76,47,1013,2026-03-26 14:02:23
Busan,15.99,44,1013,2026-03-26 14:02:23
Beijing,24.94,26,1009,2026-03-26 14:02:24
Shanghai,15.92,48,1015,2026-03-26 14:02:25
Shenzhen,22.73,96,1010,2026-03-26 14:02:30
Guangzhou,27.77,48,1008,2026-03-26 14:02:30
Bangkok,37.86,48,1006,2026-03-26 14:02:32
Jakarta,30.7,67,1007,2026-03-26 14:02:32
Manila,31.39,67,1008,2026-03-26 14:02:33
Singapore,32.15,57,1007,2026-03-26 14:02:35
Kuala Lumpur,31.79,46,1006,2026-03-26 14:02:35
Dubai,27.28,63,1009,2026-03-26 14:02:36
Abu Dhabi,27.58,71,1006,2026-03-26 14:02:37
Riyadh,28.65,42,1003,2026-03-26 14:02:38
Doha,26.38,74,1004,2026-03-26 14:02:38
Istanbul,10.3,66,1007,2026-03-26 14:02:39
Sydney,19.72,91,1004,2026-03-26 14:02:41
Melbourne,20.7,88,1018,2026-03-26 14:02:41
Brisbane,26.43,78,1008,2026-03-26 14:02:41
Perth,30.49,43,1015,2026-03-26 14:02:42
Auckland,18.28,76,1013,2026-03-26 14:02:43
Wellington,16.42,86,1016,2026-03-26 14:02:43
Sao Paulo,21.23,92,1017,2026-03-26 14:02:43
Rio de Janeiro,23.99,88,1014,2026-03-26 14:02:44
Buenos Aires,17.1,84,1017,2026-03-26 14:02:44
Santiago,16.84,73,1013,2026-03-26 14:02:46
Lima,22.72,83,1009,2026-03-26 14:02:46
Bogota,12.43,97,1016,2026-03-26 14:02:48
Cape Town,21.6,69,1014,2026-03-26 14:02:50
Johannesburg,24.02,68,1017,2026-03-26 14:02:59
Cairo,14.42,77,1007,2026-03-26 14:03:00
Lagos,30.79,62,1011,2026-03-26 14:03:01
Nairobi,20.62,73,1015,2026-03-26 14:03:01
Casablanca,17.02,77,1011,2026-03-26 14:03:02
Accra,28.23,83,1011,2026-03-26 14:03:03
Addis Ababa,22.44,32,1012,2026-03-26 14:03:03
Algiers,11.57,45,1016,2026-03-26 14:03:04
Tunis,20.58,24,1011,2026-03-26 14:03:05
Athens,16.77,42,1006,2026-03-26 14:03:06
Budapest,8.86,75,998,2026-03-26 14:03:06
Prague,5.15,76,1008,2026-03-26 14:03:06
Warsaw,7.79,72,1003,2026-03-26 14:03:06
Lisbon,15.24,59,1016,2026-03-26 14:03:07
Karachi,31.9,33,1013,2026-03-26 14:03:07
Dhaka,31.99,51,1008,2026-03-26 14:03:07
Colombo,32.8,59,1008,2026-03-26 14:03:07
Kathmandu,23.12,53,1011,2026-03-26 14:03:08
Tashkent,24.61,16,1010,2026-03-26 14:03:08
Seattle,4.01,86,1028,2026-03-26 14:03:08
Boston,5.43,84,1016,2026-03-26 14:03:08
Philadelphia,9.91,76,1017,2026-03-26 14:03:09
Detroit,10.86,74,1009,2026-03-26 14:03:09
Anchorage,-9.05,65,1022,2026-03-26 14:03:09
Quito,9.53,96,1015,2026-03-26 14:03:10
La Paz,6.99,100,1017,2026-03-26 14:03:10
Montevideo,13.74,87,1018,2026-03-26 14:03:11
Asuncion,24.03,93,1012,2026-03-26 14:03:11
Caracas,18.67,73,1013,2026-03-26 14:03:11
Dar es Salaam,29.21,70,1013,2026-03-26 14:03:11
Kampala,25.49,59,1013,2026-03-26 14:03:12
Harare,22.68,73,1016,2026-03-26 14:03:12
Dakar,20.14,85,1012,2026-03-26 14:03:12
Tripoli,18.5,38,1013,2026-03-26 14:03:12
Mumbai,34.99,49,1008,2026-03-26 15:01:04
Delhi,33.05,25,1009,2026-03-26 15:01:04
Bangalore,33.59,24,1009,2026-03-26 15:01:04
Chennai,31.7,61,1010,2026-03-26 15:01:05
Kolkata,32.97,62,1007,2026-03-26 15:01:05
Hyderabad,35.23,24,1008,2026-03-26 15:01:05
London,6.68,62,1021,2026-03-26 15:01:05
Manchester,4.53,85,1023,2026-03-26 15:01:06
Paris,7.39,69,1021,2026-03-26 15:01:06
Berlin,6.06,72,1008,2026-03-26 15:01:06
Madrid,8.48,52,1020,2026-03-26 15:01:06
Rome,11.71,84,1021,2026-03-26 15:01:07
Amsterdam,5.42,71,1017,2026-03-26 15:01:07
Brussels,5.71,81,1018,2026-03-26 15:01:07
Vienna,4.63,88,1004,2026-03-26 15:01:07
Zurich,2.96,83,1015,2026-03-26 15:01:08
Stockholm,4.81,82,990,2026-03-26 15:01:08
Oslo,6.19,54,994,2026-03-26 15:01:08
Copenhagen,6.07,66,1002,2026-03-26 15:01:08
Helsinki,6.05,74,998,2026-03-26 15:01:08
New York,8.56,79,1016,2026-03-26 15:01:08
Los Angeles,15.62,89,1014,2026-03-26 15:01:09
Chicago,13.27,77,1007,2026-03-26 15:01:09
Houston,19.79,93,1016,2026-03-26 15:01:09
Phoenix,24.5,20,1011,2026-03-26 15:01:09
San Antonio,20.87,82,1016,2026-03-26 15:01:09
San Diego,16.08,90,1014,2026-03-26 15:01:10
Dallas,19.8,82,1014,2026-03-26 15:01:10
San Jose,10.56,80,1019,2026-03-26 15:01:10
San Francisco,11.02,77,1018,2026-03-26 15:01:10
Toronto,1.99,84,1008,2026-03-26 15:01:10
Vancouver,4.2,79,1027,2026-03-26 15:01:10
Montreal,-3.97,92,1009,2026-03-26 15:01:11
Mexico City,10.96,71,1017,2026-03-26 15:01:11
Guadalajara,13.87,62,1015,2026-03-26 15:01:11
Tokyo,12.49,86,1012,2026-03-26 15:01:11
Osaka,13.48,52,1013,2026-03-26 15:01:12
Seoul,12.76,67,1013,2026-03-26 15:01:12
Busan,13.99,62,1014,2026-03-26 15:01:12
Beijing,23.94,22,1009,2026-03-26 15:01:12
Shanghai,15.92,51,1015,2026-03-26 15:01:12
Shenzhen,26.69,78,1010,2026-03-26 15:01:13
Guangzhou,27.68,53,1008,2026-03-26 15:01:13
Bangkok,33.24,68,1005,2026-03-26 15:01:13
Jakarta,30.0,74,1008,2026-03-26 15:01:13
Manila,30.44,69,1008,2026-03-26 15:01:13
Singapore,31.22,61,1007,2026-03-26 15:01:13
Kuala Lumpur,31.79,44,1006,2026-03-26 15:01:14
Dubai,27.39,63,1008,2026-03-26 15:01:14
Abu Dhabi,27.58,71,1006,2026-03-26 15:01:14
Riyadh,29.02,40,1003,2026-03-26 15:01:14
Doha,26.97,72,1002,2026-03-26 15:01:15
Istanbul,11.26,62,1007,2026-03-26 15:01:15
Sydney,19.75,90,1004,2026-03-26 15:01:15
Melbourne,19.89,90,1019,2026-03-26 15:01:15
Brisbane,25.76,83,1008,2026-03-26 15:01:15
Perth,30.06,44,1015,2026-03-26 15:01:16
Auckland,18.59,74,1013,2026-03-26 15:01:16
Wellington,15.87,91,1015,2026-03-26 15:01:16
Sao Paulo,20.72,90,1018,2026-03-26 15:01:17
Rio de Janeiro,23.99,88,1015,2026-03-26 15:01:17
Buenos Aires,17.11,84,1017,2026-03-26 15:01:18
Santiago,17.02,76,1013,2026-03-26 15:01:18
Lima,22.72,83,1010,2026-03-26 15:01:18
Bogota,12.11,97,1016,2026-03-26 15:01:18
Cape Town,22.34,67,1014,2026-03-26 15:01:19
Johannesburg,24.96,65,1017,2026-03-26 15:01:19
Cairo,16.42,67,1007,2026-03-26 15:01:19
Lagos,30.79,62,1011,2026-03-26 15:01:20
Nairobi,22.93,53,1013,2026-03-26 15:01:20
Casablanca,18.07,72,1011,2026-03-26 15:01:20
Accra,30.23,70,1011,2026-03-26 15:01:20
Addis Ababa,22.44,32,1012,2026-03-26 15:01:21
Algiers,11.57,42,1016,2026-03-26 15:01:21
Tunis,22.1,23,1011,2026-03-26 15:01:21
Athens,17.71,43,1006,2026-03-26 15:01:21
Budapest,9.64,73,998,2026-03-26 15:01:22
Prague,5.85,70,1008,2026-03-26 15:01:22
Warsaw,9.06,67,1004,2026-03-26 15:01:22
Lisbon,15.75,53,1016,2026-03-26 15:01:22
Karachi,32.9,29,1012,2026-03-26 15:01:22
Dhaka,31.99,43,1007,2026-03-26 15:01:23
Colombo,32.8,61,1008,2026-03-26 15:01:23
Kathmandu,22.12,56,1010,2026-03-26 15:01:23
Tashkent,24.57,16,1010,2026-03-26 15:01:23
Seattle,3.72,87,1029,2026-03-26 15:01:23
Boston,5.79,84,1015,2026-03-26 15:01:23
Philadelphia,9.99,78,1017,2026-03-26 15:01:24
Detroit,10.89,72,1009,2026-03-26 15:01:24
Anchorage,-11.19,71,1023,2026-03-26 15:01:24
Quito,10.53,96,1015,2026-03-26 15:01:24
La Paz,6.99,100,1017,2026-03-26 15:01:25
Montevideo,13.84,100,1018,2026-03-26 15:01:25
Asuncion,24.03,93,1011,2026-03-26 15:01:25
Caracas,17.67,78,1013,2026-03-26 15:01:25
Dar es Salaam,29.33,69,1012,2026-03-26 15:01:25
Kampala,25.49,59,1013,2026-03-26 15:01:26
Harare,23.79,71,1016,2026-03-26 15:01:26
Dakar,21.25,81,1013,2026-03-26 15:01:26
Tripoli,20.92,23,1012,2026-03-26 15:01:26
Mumbai,34.99,46,1008,2026-03-26 16:01:03
Delhi,33.05,25,1008,2026-03-26 16:01:04
Bangalore,33.24,26,1008,2026-03-26 16:01:04
